Order_No,Time from Pickup To arrival
Order_No_6247,1083.3617629625733
Order_No_1758,1124.6947707750733
Order_No_28114,998.5486174999096
Order_No_6256,2412.6687346874096
Order_No_6001,1901.1742629625733
Order_No_3948,1023.1176223375733
Order_No_2711,1878.2230910875733
Order_No_11487,1584.2269973375733
Order_No_23039,1658.6019973375733
Order_No_3757,2995.1840285875733
Order_No_19552,1448.1762160875733
Order_No_23121,1754.6029739000733
Order_No_9099,1204.495761054597
Order_No_5059,871.8324660875733
Order_No_18085,1426.5180129625733
Order_No_18699,3918.7709426500733
Order_No_4535,1674.5394973375733
Order_No_24887,1704.5531692125733
Order_No_15105,1178.1801223375733
Order_No_8606,671.2833938219483
Order_No_858,2060.3910598375733
Order_No_9470,1146.9574660875733
Order_No_13847,1019.4360427477295
Order_No_4309,1141.4066848375733
Order_No_25339,1412.5473098375733
Order_No_4237,1470.8285598375733
Order_No_25026,1554.4314299999096
Order_No_2285,1279.9372893749096
Order_No_25366,1422.3246535875733
Order_No_9143,3047.1098098375733
Order_No_20854,1421.3480910875733
Order_No_27740,1215.5941848375733
Order_No_15712,877.6292953112061
Order_No_17158,1962.8910598375733
Order_No_24270,1812.8510207750733
Order_No_16999,1710.4380569078858
Order_No_3487,2786.3793410875733
Order_No_15089,1518.5902785875733
Order_No_17354,1483.0215530016358
Order_No_7209,1765.4535598375733
Order_No_6555,1991.6345549999096
Order_No_13569,2327.8476028063233
Order_No_2068,1472.3519973375733
Order_No_12025,1250.3122893749096
Order_No_24395,706.7211379625733
Order_No_25462,1764.7191848375733
Order_No_14196,1516.4197112499096
Order_No_10597,2031.7885207750733
Order_No_5222,1705.6802444078858
Order_No_22802,1101.7758254625733
Order_No_26971,1441.6137160875733
Order_No_2524,857.6273879625733
Order_No_14519,1622.7582473375733
Order_No_12638,1886.4125442125733
Order_No_7804,3114.2035598375733
Order_No_6978,1565.5173674999096
Order_No_21544,1964.5932082750733
Order_No_15150,2256.3910598375733
Order_No_4094,973.3441848375733
Order_No_6730,1502.3227004625733
Order_No_10439,2467.0785598375733
Order_No_4329,909.7202834703858
Order_No_17532,1999.0590285875733
Order_No_24805,2539.1540862499096
Order_No_5787,1435.9672317125733
Order_No_22982,1569.2836379625733
Order_No_26204,1623.1638518749096
Order_No_25013,1501.6501799999096
Order_No_27610,1254.7074660875733
Order_No_13804,1741.6111174999096
Order_No_26270,1450.1704787828858
Order_No_12411,852.4428176500733
Order_No_26656,2593.8832473375733
Order_No_7031,1360.8435393749096
Order_No_15158,1307.9236174999096
Order_No_12766,1205.7616653063233
Order_No_16992,1551.2719192125733
Order_No_2310,1352.8246535875733
Order_No_2738,1678.5238723375733
Order_No_14406,2259.8871535875733
Order_No_13358,1798.9762649156983
Order_No_2085,2713.5707473375733
Order_No_18356,1301.7087737499096
Order_No_7664,2434.7582473375733
Order_No_21646,1649.6879348375733
Order_No_12719,1574.0160598375733
Order_No_17595,1582.5155715563233
Order_No_13198,1834.0824660875733
Order_No_27414,1550.0134612499096
Order_No_19912,2699.2641067125733
Order_No_22751,1050.3363723375733
Order_No_18142,1371.5297317125733
Order_No_22796,2660.7673674999096
Order_No_26753,1432.7855910875733
Order_No_18240,2150.0102309801514
Order_No_12180,1274.7361174999096
Order_No_19,960.2338332750733
Order_No_16398,1521.3845549999096
Order_No_3515,1312.1605910875733
Order_No_17786,808.8693923571045
Order_No_4139,1152.2084426500733
Order_No_9155,1951.3988723375733
Order_No_22505,974.9812346874096
Order_No_17419,2255.4809035875733
Order_No_10121,1152.6039504625733
Order_No_14389,1604.5531692125733
Order_No_4780,1163.1293410875733
Order_No_4652,1487.8650237499096
Order_No_27496,1218.6305617906983
Order_No_17847,1563.9066848375733
Order_No_5799,1334.1449660875733
Order_No_20377,2369.6527785875733
Order_No_2971,1588.9236174999096
Order_No_21706,938.0336379625733
Order_No_7313,1383.9457473375733
Order_No_9719,1115.5798674999096
Order_No_6951,1134.6918410875733
Order_No_24546,1382.7693206249096
Order_No_22574,2147.8441848375733
Order_No_5773,1226.2523879625733
Order_No_5673,1300.5668410875733
Order_No_23997,1263.2699660875733
Order_No_8281,1027.2816848375733
Order_No_4953,1174.3607864000733
Order_No_22278,1078.0082473375733
Order_No_4454,1433.8246535875733
Order_No_15003,1107.5505706249096
Order_No_16379,1411.9652785875733
Order_No_19712,1346.6254348375733
Order_No_20033,1620.3357268749096
Order_No_20845,2152.3441848375733
Order_No_2304,1657.7172317125733
Order_No_13035,1383.9691848375733
Order_No_5623,1000.6977004625733
Order_No_13549,1181.3207473375733
Order_No_26454,1694.3852004625733
Order_No_24841,1821.3363723375733
Order_No_3968,1105.9223098375733
Order_No_21384,1557.1918410875733
Order_No_22753,1775.9301223375733
Order_No_27405,1310.0048293688233
Order_No_3760,1680.3593825914795
Order_No_14492,1527.1019973375733
Order_No_3746,2342.1410598375733
Order_No_19834,760.7738723375733
Order_No_12808,1321.3949660875733
Order_No_14904,1938.0746535875733
Order_No_1239,2317.2797317125733
Order_No_5200,1247.9281692125733
Order_No_16623,1715.6098098375733
Order_No_13132,996.6332473375733
Order_No_8489,1517.6078567125733
Order_No_8174,1665.0082473375733
Order_No_25665,1254.7738723375733
Order_No_2358,953.3734817125733
Order_No_560,1985.5590285875733
Order_No_9985,1942.0394973375733
Order_No_24490,2094.0707473375733
Order_No_17943,1834.3777190624096
Order_No_20806,2036.1605910875733
Order_No_17258,1772.0056487499096
Order_No_4258,1643.4086379625733
Order_No_25861,1430.7973098375733
Order_No_17602,1046.3539504625733
Order_No_23646,699.1527785875733
Order_No_3297,1215.0629348375733
Order_No_19867,1347.1527785875733
Order_No_4276,1078.7556487499096
Order_No_6028,934.9398879625733
Order_No_13595,1681.4555129625733
Order_No_9801,1524.7191848375733
Order_No_27816,1902.6332473375733
Order_No_265,1443.4861174999096
Order_No_10919,975.9447707750733
Order_No_8311,1493.3305129625733
Order_No_1319,1437.1037368395264
Order_No_1499,825.7758254625733
Order_No_16613,979.4643020250733
Order_No_8525,983.6195754625733
Order_No_17074,1291.2908049999096
Order_No_1575,985.6918410875733
Order_No_27416,1178.0941848375733
Order_No_17928,1011.8402785875733
Order_No_25844,1176.9431487499096
Order_No_28219,1334.2123489000733
Order_No_5834,2556.5656509020264
Order_No_17961,1045.442782538972
Order_No_19843,1132.2797317125733
Order_No_26057,1617.0954924999096
Order_No_27745,2045.0473098375733
Order_No_12077,1325.6703567125733
Order_No_5095,1152.1540862499096
Order_No_26747,1836.7230910875733
Order_No_7447,801.8031692125733
Order_No_22732,1349.2289504625733
Order_No_9551,2017.7182082750733
Order_No_4653,1634.7504348375733
Order_No_12156,615.3158645250733
Order_No_20168,2417.2760696031983
Order_No_24759,1013.7426223375733
Order_No_26937,890.6610793688233
Order_No_5369,949.1439895250733
Order_No_24924,1929.0658645250733
Order_No_27356,1103.0629348375733
Order_No_7952,1402.9340285875733
Order_No_22181,1536.6254348375733
Order_No_18977,1604.1566848375733
Order_No_26437,1239.9509612499096
Order_No_7097,1344.2973098375733
Order_No_3772,1153.4919768749096
Order_No_24319,1017.9613723375733
Order_No_7090,1537.0004348375733
Order_No_12113,1455.9282912828858
Order_No_3519,1175.4203567125733
Order_No_21226,1272.5818206249096
Order_No_18241,1141.3598098375733
Order_No_3566,1429.9027785875733
Order_No_14248,2059.4691848375733
Order_No_7935,1913.1033049999096
Order_No_2234,1497.5408049999096
Order_No_23319,1393.9965285875733
Order_No_11981,1513.3669768749096
Order_No_14978,705.3695754625733
Order_No_13171,1055.5590285875733
Order_No_26015,1254.5863723375733
Order_No_1154,2081.9144973375733
Order_No_26462,2317.9769973375733
Order_No_17819,855.3010787584717
Order_No_10300,1431.4379348375733
Order_No_4533,1751.8480910875733
Order_No_7104,1494.6570159374096
Order_No_16206,1496.7214690624096
Order_No_13889,1324.9529143749096
Order_No_18444,2330.3923674999096
Order_No_21792,2693.6644973375733
Order_No_24255,1286.7811965563233
Order_No_27063,1313.0463332750733
Order_No_10003,4102.406684837573
Order_No_8836,2032.9340285875733
Order_No_2406,1353.9789504625733
Order_No_15818,1747.9652785875733
Order_No_27995,1267.4184035875733
Order_No_17360,1158.0805129625733
Order_No_15051,1254.1765471874096
Order_No_14458,647.4027785875733
Order_No_12931,1060.9158049999096
Order_No_3631,1376.6547317125733
Order_No_23636,2383.6879348375733
Order_No_678,1744.5316848375733
Order_No_549,813.3947829821045
Order_No_7092,2223.5980910875733
Order_No_5967,1173.8109817125733
Order_No_18450,1147.1391067125733
Order_No_12845,1961.4496535875733
Order_No_25866,1538.7328567125733
Order_No_2342,1873.0642424999096
Order_No_13579,1812.9115676500733
Order_No_10292,2064.8305129625733
Order_No_16012,757.7163421092846
Order_No_22655,1386.0238723375733
Order_No_3958,2686.4389114000733
Order_No_7535,2471.9509612499096
Order_No_11217,1002.2599563219483
Order_No_472,1561.8402785875733
Order_No_20852,2429.9379348375733
Order_No_1885,1838.4926223375733
Order_No_2795,2289.0961379625733
Order_No_6835,1559.0414504625733
Order_No_25677,1747.2894973375733
Order_No_22423,1488.7478362499096
Order_No_23102,1157.6019973375733
Order_No_24580,1760.6322707750733
Order_No_11954,1773.5551223375733
Order_No_3081,1148.7777785875733
Order_No_9880,1034.7595549999096
Order_No_12450,1783.4457473375733
Order_No_12704,3005.3207473375733
Order_No_234,1857.8676223375733
Order_No_10670,1570.3949660875733
Order_No_27603,1404.109230003589
Order_No_17659,2107.5966262438233
Order_No_23885,1480.6176223375733
Order_No_7495,2247.2204924999096
Order_No_19741,1501.6039504625733
Order_No_3644,1282.8715285875733
Order_No_28152,2599.1254348375733
Order_No_25058,1303.2146331249096
Order_No_27091,994.0226516344483
Order_No_17750,1747.1970549999096
Order_No_24835,1307.0368987499096
Order_No_10952,1424.2152785875733
Order_No_16463,1465.0043410875733
Order_No_27305,1360.3103362499096
Order_No_19587,869.5932082750733
Order_No_19145,2028.9861174999096
Order_No_554,1950.7855910875733
Order_No_1647,975.9203567125733
Order_No_479,1799.7934035875733
Order_No_12031,1845.9613723375733
Order_No_27498,1275.5375442125733
Order_No_8903,1396.6820754625733
Order_No_7737,743.2445754625733
Order_No_4251,1976.5394973375733
Order_No_12529,1858.1742629625733
Order_No_17648,1754.8363723375733
Order_No_12235,1420.6267424999096
Order_No_17347,2671.5473098375733
Order_No_11922,3171.9535598375733
Order_No_13506,1448.3344192125733
Order_No_22662,972.5424270250733
Order_No_13782,1331.5720549999096
Order_No_17577,1516.7497893749096
Order_No_10399,807.8360320506908
Order_No_14826,1467.2048674999096
Order_No_20423,2749.1488723375733
Order_No_23805,915.7474090038158
Order_No_5284,1899.8480910875733
Order_No_6916,1247.0531692125733
Order_No_20658,1339.9089690624096
Order_No_2306,1218.0390700914795
Order_No_20110,1625.2621535875733
Order_No_18605,2076.5785598375733
Order_No_15600,2042.0408049999096
Order_No_19531,1920.7986174999096
Order_No_21295,2103.1244887926514
Order_No_25716,1241.8676223375733
Order_No_17601,1011.8676223375733
Order_No_2925,1243.3705520250733
Order_No_23487,2023.9144973375733
Order_No_12734,2500.9184035875733
Order_No_5873,1223.3583449938233
Order_No_12794,873.7465285875733
Order_No_8049,2962.3988723375733
Order_No_17490,2027.1931487499096
Order_No_10614,1036.7826614000733
Order_No_4824,1105.3793410875733
Order_No_24588,860.7449065624096
Order_No_21292,1348.9613723375733
Order_No_23938,2412.5082473375733
Order_No_1223,1044.0609817125733
Order_No_28260,937.4516067125733
Order_No_10382,1437.0349456249096
Order_No_8094,1522.9431487499096
Order_No_22791,1253.2504348375733
Order_No_23043,1511.5469436266358
Order_No_22327,1763.3402785875733
Order_No_6511,890.8717727281983
Order_No_6949,864.5368987499096
Order_No_24177,1701.4066848375733
Order_No_15240,1733.6579924999096
Order_No_11527,1214.7738723375733
Order_No_14798,2484.6176223375733
Order_No_21343,480.4957046129639
Order_No_26153,975.6491164781983
Order_No_11385,1369.0824660875733
Order_No_11815,2301.5541457750733
Order_No_10338,1326.8148879625733
Order_No_9568,1309.0258254625733
Order_No_21753,1341.9294768749096
Order_No_18201,2505.8637160875733
Order_No_11384,1329.1658049999096
Order_No_15832,2097.5434035875733
Order_No_1136,1705.9379348375733
Order_No_21282,1583.0004348375733
Order_No_13379,2081.7621535875733
Order_No_12783,1428.6293410875733
Order_No_16297,1312.1137160875733
Order_No_8324,1343.0414504625733
Order_No_19775,1641.1996535875733
Order_No_3837,1410.7934035875733
Order_No_5688,2121.0473098375733
Order_No_13967,1245.8614883043701
Order_No_24959,1627.1176223375733
Order_No_12360,1017.2868423082764
Order_No_19760,2019.1625442125733
Order_No_16947,1553.3031692125733
Order_No_25413,1329.2875442125733
Order_No_4363,1156.2787551500733
Order_No_18785,1557.1391067125733
Order_No_14316,1644.1879348375733
Order_No_17296,1393.6937942125733
Order_No_3219,2399.6195754625733
Order_No_2096,962.7291946031983
Order_No_12246,1037.1215285875733
Order_No_28182,2496.6371535875733
Order_No_19528,2124.9314299999096
Order_No_19909,1679.3344192125733
Order_No_20973,843.9691848375733
Order_No_12008,1119.2484817125733
Order_No_17770,838.5199660875733
Order_No_21323,1857.1555251696045
Order_No_3091,884.7465285875733
Order_No_17938,1986.3044768749096
Order_No_1560,1556.1410598375733
Order_No_25826,792.5980910875733
Order_No_21412,1168.8358840563233
Order_No_22025,1185.3617629625733
Order_No_25870,1184.0822219469483
Order_No_12973,1656.1996535875733
Order_No_24096,1757.4301223375733
Order_No_12104,1262.2348098375733
Order_No_10590,2601.8441848375733
Order_No_7154,874.2724074938233
Order_No_3532,826.1234817125733
Order_No_16712,1428.1156692125733
Order_No_7008,2468.2387160875733
Order_No_14308,895.6156692125733
Order_No_4536,1228.8793410875733
Order_No_20413,1423.5629348375733
Order_No_20959,2213.1605910875733
Order_No_24494,1171.0551223375733
Order_No_2425,2047.8441848375733
Order_No_23312,1288.8031692125733
Order_No_2170,1732.1762160875733
Order_No_25397,724.9223098375733
Order_No_8283,2029.0800246813233
Order_No_11883,1582.3949660875733
Order_No_26493,1056.8402785875733
Order_No_8519,1024.0593596874096
Order_No_13553,1976.7680129625733
Order_No_17641,1706.7699660875733
Order_No_23512,2624.2030715563233
Order_No_19729,1661.6111174999096
Order_No_25779,1255.2357864000733
Order_No_20549,1989.2943801500733
Order_No_7177,1044.3695754625733
Order_No_2176,2195.1117629625733
Order_No_26543,1009.7045364000733
Order_No_17275,2051.7504348375733
Order_No_8090,1825.9340285875733
Order_No_3055,2190.4867629625733
Order_No_4372,2677.5551223375733
Order_No_27534,1546.9164504625733
Order_No_25791,1004.8656692125733
Order_No_25941,1040.6599456249096
Order_No_24079,1368.6540862499096
Order_No_11323,1692.5912551500733
Order_No_8057,2574.0482864000733
Order_No_4136,1211.3207473375733
Order_No_18411,898.1801223375733
Order_No_2300,1877.2269973375733
Order_No_3915,1571.1410598375733
Order_No_3775,1122.7790862499096
Order_No_10050,2028.3441848375733
Order_No_19129,1501.9916457750733
Order_No_25456,2355.1566848375733
Order_No_13259,1071.2821731188233
Order_No_9086,1895.8207473375733
Order_No_27475,1560.9574660875733
Order_No_9491,3166.9223098375733
Order_No_6509,1302.6498489000733
Order_No_24629,1492.9906692125733
Order_No_1467,931.5658645250733
Order_No_17860,925.7810393749096
Order_No_2709,2053.1459426500733
Order_No_571,1232.7855910875733
Order_No_6665,2706.0043410875733
Order_No_8495,1571.6234817125733
Order_No_14486,1411.0307082750733
Order_No_12484,1808.4636565624096
Order_No_10051,2033.2211379625733
Order_No_12487,1306.4769973375733
Order_No_21743,2040.4340285875733
Order_No_9851,1821.1859817125733
Order_No_12917,1063.3425628124096
Order_No_2842,1174.1215285875733
Order_No_27776,1456.4470549999096
Order_No_27853,2719.9379348375733
Order_No_2587,1682.1547317125733
Order_No_27735,889.4535598375733
Order_No_4689,2218.9262160875733
Order_No_3102,998.5277785875733
Order_No_24656,1704.9822112499096
Order_No_21446,2805.7562942125733
Order_No_11721,2523.7894973375733
Order_No_24800,3847.6840285875733
Order_No_22601,2379.6736174999096
Order_No_7060,1309.6723098375733
Order_No_22701,1263.7934035875733
Order_No_5820,1990.2035598375733
Order_No_15005,1512.6775237499096
Order_No_5535,2259.2973098375733
Order_No_5216,1242.3910598375733
Order_No_13760,1217.4066848375733
Order_No_8222,1884.5082473375733
Order_No_2961,1236.0766067125733
Order_No_8560,1395.0355910875733
Order_No_22081,1615.5798674999096
Order_No_1325,1408.1586379625733
Order_No_8172,1737.9894485094483
Order_No_16061,1565.8754348375733
Order_No_17201,1265.4887160875733
Order_No_5822,3168.1332473375733
Order_No_3389,2755.9418410875733
Order_No_16366,1243.8930129625733
Order_No_10717,1918.2035598375733
Order_No_1735,2600.6508254625733
Order_No_26433,1260.0102004625733
Order_No_21045,1684.9301223375733
Order_No_12836,1105.5766067125733
Order_No_19357,1052.0150832750733
Order_No_14830,944.1098098375733
Order_No_11483,2457.7191848375733
Order_No_27797,1168.6814299999096
Order_No_8020,1264.1566848375733
Order_No_22818,2200.6254348375733
Order_No_11590,1392.3480910875733
Order_No_26019,1554.4691848375733
Order_No_27115,2106.7367629625733
Order_No_94,1307.0277785875733
Order_No_6844,969.5248489000733
Order_No_147,1496.1488723375733
Order_No_1765,1594.4457473375733
Order_No_15502,1574.4451369860108
Order_No_21510,1234.2283049999096
Order_No_14803,1738.4314299999096
Order_No_773,1609.9887160875733
Order_No_19141,1514.5746535875733
Order_No_26540,753.7894973375733
Order_No_6817,1123.6755706249096
Order_No_13014,2264.2641067125733
Order_No_25957,2294.2660598375733
Order_No_24376,1833.7758254625733
Order_No_7636,1441.0082473375733
Order_No_12943,1956.2504348375733
Order_No_17976,1673.7975539781983
Order_No_14942,1261.3168410875733
Order_No_12432,753.8187942125733
Order_No_19339,1046.0089797594483
Order_No_8288,1548.0121535875733
Order_No_9746,1422.5785598375733
Order_No_128,2573.5238723375733
Order_No_13299,1316.5551223375733
Order_No_8365,2361.7536956249096
Order_No_8004,1656.7035598375733
Order_No_17863,2304.9001799999096
Order_No_21540,3226.9887160875733
Order_No_10620,1231.1059035875733
Order_No_27993,1398.6970549999096
Order_No_155,1481.5304641344483
Order_No_20678,1706.6111174999096
Order_No_17221,1603.6931487499096
Order_No_23173,1261.3461379625733
Order_No_10653,1449.6019973375733
Order_No_10040,918.7719192125733
Order_No_3722,1587.9060393749096
Order_No_27264,1273.2751799999096
Order_No_10647,1041.1527785875733
Order_No_6757,1514.6371535875733
Order_No_20300,1837.5980910875733
Order_No_25311,2056.2191848375733
Order_No_19737,1756.6771926500733
Order_No_10018,1911.4398879625733
Order_No_9716,2402.0629348375733
Order_No_1517,1701.4066848375733
Order_No_8878,957.8559035875733
Order_No_18290,1318.8168410875733
Order_No_20734,1724.0394973375733
Order_No_12964,820.6215285875733
Order_No_7467,1227.9594192125733
Order_No_5946,1706.5053176500733
Order_No_23678,1713.3695754625733
Order_No_10682,2766.4301223375733
Order_No_9508,1976.8949660875733
Order_No_11985,1195.2425002672608
Order_No_8941,1161.3832473375733
Order_No_7459,1099.6957473375733
Order_No_28257,1472.6716643749096
Order_No_11680,2167.0580520250733
Order_No_18768,933.8292571483471
Order_No_116,1470.0017424999096
Order_No_4833,1529.7894973375733
Order_No_5011,1497.8422317125733
Order_No_11447,2065.7660598375733
Order_No_26607,1513.594367943042
Order_No_8389,1733.3012160875733
Order_No_1761,1204.5121535875733
Order_No_13061,803.3031692125733
Order_No_14998,1224.6957473375733
Order_No_12617,1409.4103469469483
Order_No_2567,1474.2836379625733
Order_No_26883,2417.3402785875733
Order_No_21336,1217.0936965563233
Order_No_19847,1218.5238723375733
Order_No_10818,2051.3637160875733
Order_No_9580,1485.0043410875733
Order_No_9908,1000.6088332750733
Order_No_22816,1591.7816848375733
Order_No_1965,1040.1977004625733
Order_No_17461,1247.4613723375733
Order_No_2884,2434.8676223375733
Order_No_14161,1962.1854934313233
Order_No_24813,2502.2751799999096
Order_No_28126,1602.3415862499096
Order_No_12934,1397.2309035875733
Order_No_3398,1824.6010207750733
Order_No_24642,936.2855910875733
Order_No_28255,1239.8236770250733
Order_No_8068,1286.1508254625733
Order_No_7293,1505.1684035875733
Order_No_20057,946.6814299999096
Order_No_14947,972.8051223375733
Order_No_22432,1701.0720549999096
Order_No_26537,1841.7621535875733
Order_No_7955,1205.6859817125733
Order_No_25344,1778.5837737499096
Order_No_12168,1313.7855910875733
Order_No_16304,1821.7641067125733
Order_No_14972,1926.8207473375733
Order_No_11376,1845.1384612499096
Order_No_22089,1573.6215285875733
Order_No_6425,2700.0434035875733
Order_No_21874,1852.6879348375733
Order_No_25322,1773.6674270250733
Order_No_7691,1734.1736174999096
Order_No_985,1146.7894973375733
Order_No_10753,1845.2336501696045
Order_No_14429,1595.7269973375733
Order_No_964,1420.5551223375733
Order_No_14102,1509.7771331249096
Order_No_14939,518.614875755542
Order_No_12465,1248.7191848375733
Order_No_26012,526.6902541735108
Order_No_4691,1604.6723098375733
Order_No_5405,1455.1410598375733
Order_No_18073,1553.6039504625733
Order_No_15971,811.2113723375733
Order_No_26220,914.6593703844483
Order_No_20891,909.8471145250733
Order_No_20217,2532.3832473375733
Order_No_18180,1986.2445754625733
Order_No_14394,1633.4105910875733
Order_No_18459,2115.6371535875733
Order_No_19025,1625.5043410875733
Order_No_9928,1416.6430129625733
Order_No_3250,1308.7973098375733
Order_No_5467,1521.9437942125733
Order_No_25946,2090.7340774156983
Order_No_11038,1994.3396331249096
Order_No_24616,2053.3552581249096
Order_No_15685,2384.9457473375733
Order_No_21637,1647.1488723375733
Order_No_13016,1512.9301223375733
Order_No_19405,1426.6254348375733
Order_No_7396,1739.2816848375733
Order_No_10522,1058.1664504625733
Order_No_23783,2357.3754348375733
Order_No_14350,2610.6488723375733
Order_No_12221,985.6488723375733
Order_No_13350,1785.1332473375733
Order_No_6184,1074.5980910875733
Order_No_26808,1463.5551223375733
Order_No_18679,1837.5004348375733
Order_No_533,1773.8598098375733
Order_No_3329,931.5083342967846
Order_No_13901,1573.5355910875733
Order_No_27215,1112.6150237499096
Order_No_21157,1387.0941848375733
Order_No_26064,1136.2426223375733
Order_No_8053,1210.6176223375733
Order_No_9684,2526.0980910875733
Order_No_15441,1098.8402785875733
Order_No_7596,1926.8812942125733
Order_No_16033,1394.7465285875733
Order_No_22704,2535.6723098375733
Order_No_11082,1145.8247603990967
Order_No_20555,1148.1579924999096
Order_No_4249,1365.4945754625733
Order_No_21398,1443.5746535875733
Order_No_3987,1934.9730910875733
Order_No_16561,2382.7973098375733
Order_No_21784,1756.4809035875733
Order_No_18814,2090.1059035875733
Order_No_1323,2115.8832473375733
Order_No_6216,2182.3910598375733
Order_No_19606,1497.2836379625733
Order_No_27011,946.0893020250733
Order_No_10232,1466.5941848375733
Order_No_13768,1803.4340285875733
Order_No_21814,860.3337737499096
Order_No_9314,1184.7165862499096
Order_No_11885,1329.4310989000733
Order_No_11269,1367.9105910875733
Order_No_21808,1174.1286956249096
Order_No_8139,1223.7797317125733
Order_No_14734,1035.980110130542
Order_No_24663,1239.930549583667
Order_No_2771,939.7237014391358
Order_No_19320,1487.1332473375733
Order_No_5742,2677.4379348375733
Order_No_22365,1309.0727004625733
Order_No_20523,2753.0863723375733
Order_No_264,1022.8219680406983
Order_No_12085,2046.3988723375733
Order_No_18614,1061.1457290270264
Order_No_4137,944.5316848375733
Order_No_26869,821.5430678942139
Order_No_10805,1213.2868987499096
Order_No_13347,1572.4672317125733
Order_No_16315,821.4320754625733
Order_No_27028,1411.6713332750733
Order_No_13961,1073.5253371813233
Order_No_18346,791.5307082750733
Order_No_12219,1935.4813918688233
Order_No_8263,1436.3168410875733
Order_No_26400,1631.5004348375733
Order_No_19640,835.9138518749096
Order_No_7187,1272.3578567125733
Order_No_25867,2097.1605910875733
Order_No_16627,1383.9367141344483
Order_No_19347,1150.8012160875733
Order_No_10017,1572.7387160875733
Order_No_22789,1367.6577529528076
Order_No_17842,1206.2465285875733
Order_No_25360,1620.7894973375733
Order_No_2698,2345.4296950914795
Order_No_22603,2250.8884612499096
Order_No_10375,1200.1267424999096
Order_No_23854,1043.7443313219483
Order_No_25160,1481.5056487499096
Order_No_16136,2300.6723098375733
Order_No_575,2314.9066848375733
Order_No_21499,1054.9535598375733
Order_No_4872,1672.9691848375733
Order_No_9822,887.7204924999096
Order_No_13524,2739.9040862499096
Order_No_15986,4021.5590285875733
Order_No_18052,1958.4708938219483
Order_No_4093,1123.5102004625733
Order_No_20823,1991.6644973375733
Order_No_14666,1193.1990081249096
Order_No_10791,1611.7953567125733
Order_No_333,1389.1872024156983
Order_No_9049,1167.8812942125733
Order_No_13816,2445.0876799999096
Order_No_17046,1308.2966643749096
Order_No_14667,1667.2582473375733
Order_No_3214,1941.2230910875733
Order_No_20636,1810.9001799999096
Order_No_23568,1591.2348098375733
Order_No_12283,1211.0355910875733
Order_No_11237,2578.0619582750733
Order_No_24427,1567.3104934313233
Order_No_11352,2912.5629348375733
Order_No_1996,1871.9457473375733
Order_No_15316,1334.9822112499096
Order_No_25770,1486.1195754625733
Order_No_415,1318.5419387438233
Order_No_9991,1930.6345549999096
Order_No_510,1341.7328567125733
Order_No_22463,1251.8086272655346
Order_No_13013,2234.4613723375733
Order_No_11427,1149.3025237499096
Order_No_18421,1442.8881301500733
Order_No_24300,1031.7973098375733
Order_No_26836,1324.0056487499096
Order_No_11777,292.65042873405764
Order_No_19358,1717.7087737499096
Order_No_22781,1581.1801223375733
Order_No_7000,877.4750442125733
Order_No_15647,341.09516140007327
Order_No_1344,1338.3085403063233
Order_No_12965,987.6713332750733
Order_No_18118,1440.6801223375733
Order_No_5356,2366.6957473375733
Order_No_15254,1354.3490676500733
Order_No_15290,1934.8845549999096
Order_No_20632,1321.3435393749096
Order_No_5166,1300.1840285875733
Order_No_25148,1397.8962737499096
Order_No_9954,2551.3715285875733
Order_No_16796,3213.2465285875733
Order_No_27926,2336.9777907946045
Order_No_3580,1313.4301223375733
Order_No_13606,663.2191848375733
Order_No_23189,1244.8031692125733
Order_No_18281,835.4008254625733
Order_No_1407,2059.7406692125733
Order_No_8600,1743.6529006578858
Order_No_18252,1576.9626799999096
Order_No_16670,2253.6042815624096
Order_No_17409,997.9184035875733
Order_No_10679,1104.3074416735108
Order_No_12578,950.9691848375733
Order_No_2322,1762.5941848375733
Order_No_16546,2851.6566848375733
Order_No_24567,824.8279143749096
Order_No_22014,961.9887160875733
Order_No_12148,1440.0115081249096
Order_No_17673,2474.6306487499096
Order_No_7544,1352.7868987499096
Order_No_23916,1841.2260207750733
Order_No_9900,574.6421889879639
Order_No_2525,740.4008254625733
Order_No_9465,948.5251799999096
Order_No_10049,2607.0863723375733
Order_No_6725,1512.3969192125733
Order_No_687,931.8949660875733
Order_No_20719,1292.3998489000733
Order_No_26867,1586.0896331249096
Order_No_4569,1258.0111770250733
Order_No_22032,1268.9197112499096
Order_No_21273,1444.0658645250733
Order_No_10428,1660.7582473375733
Order_No_20558,1003.5609817125733
Order_No_12926,1026.8070754625733
Order_No_12296,2389.1605910875733
Order_No_971,1161.9849319078858
Order_No_8396,1806.8611174999096
Order_No_26467,2139.9105910875733
Order_No_2129,1841.0863723375733
Order_No_24465,1417.6658049999096
Order_No_13527,1187.8500442125733
Order_No_10788,2246.3767424999096
Order_No_743,2240.5062942125733
Order_No_1424,828.4652785875733
Order_No_14151,1112.4779739000733
Order_No_2553,669.8910598375733
Order_No_26532,944.7636184313233
Order_No_7900,758.2517165758545
Order_No_24249,917.2641067125733
Order_No_27269,1727.1970549999096
Order_No_13310,4416.539497337573
Order_No_22679,1024.4613723375733
Order_No_2074,1528.7367629625733
Order_No_20399,1338.3441848375733
Order_No_3652,1974.1723098375733
Order_No_14584,1409.2055129625733
Order_No_24756,2666.0775832750733
Order_No_4124,938.8845549999096
Order_No_1145,1460.4359817125733
